Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,RSI,MACD,Signal_Line,SMA,EMA,Adj Close
14-05-20,51.78,56.6,51.12,55.24,121852,74.53,180.92,131.55,53.06,2.53,-0.48,132.16,189.64,55.24
31-08-19,94.35,96.58,91.59,94.47,943695,117.62,195.14,139.23,37.28,-1.28,2.64,111.3,136.11,94.47
23-03-22,76.97,77.37,75.01,76.54,443755,187.71,148.63,152.19,40.62,-0.96,0.79,164.1,87.79,76.54
24-07-19,96.85,99.26,92.95,93.11,361275,59.04,88.38,81.65,45.41,3.07,-0.69,97.89,103.92,93.11
25-07-19,86.87,89.27,82.62,88.21,811994,171.99,62.85,55.43,62.46,-0.36,1.7,190.62,91.32,88.21
22-10-19,125.27,129.72,125.21,126.8,287253,74.73,152.86,139.4,58.26,3.98,-0.65,73.56,138.37,126.8
08-02-23,67.65,69.35,66.23,68.75,940260,150.86,170.5,117.67,43.68,-3.96,4.43,131.07,98.73,68.75
11-07-20,117.5,118.42,112.59,114.57,837276,102.16,90.05,108.38,44.34,-3.47,2.41,101.03,86.34,114.57
07-02-19,105.31,106.03,102.94,105.79,327965,119.34,155.96,68.36,65.86,3.81,4.13,199.08,84.24,105.79
24-02-22,55.06,59.27,51.73,56.68,440953,76.64,55.04,112.99,34.56,-4.45,-4.27,96.95,190.1,56.68
29-06-19,64.18,67.36,63.71,64.19,899467,83.37,103.16,57.01,64.33,4.76,1.42,193.77,147.14,64.19
26-02-21,117.47,118.67,114.75,116.06,276187,196.6,163.66,187.08,65.29,1.16,-1.62,79.48,91.71,116.06
26-04-23,96.26,99.74,95.26,98.07,851589,147.57,196.02,187.69,57.64,-0.2,0.85,91.85,126.15,98.07
11-07-20,176.7,179.52,175.34,177.47,870644,164.38,189.48,162.09,54.84,4.19,0.22,136.71,73.18,177.47
05-01-23,74.96,75.24,72.62,74.75,830250,130.67,65.7,80.95,47.59,-3.43,3.42,58.64,147.27,74.75
05-11-22,130.59,131.34,128.38,129.56,397416,93.12,83.02,184.89,44.81,0.25,3.63,91.58,106.52,129.56
23-04-19,74.29,75.98,71.92,74.77,493795,165.89,193.76,90.16,41.3,0.17,-4.18,151.32,115.08,74.77
16-10-23,144.17,145.16,143.02,144.57,895039,75.83,169.03,90.85,30.19,0.68,1.1,80.67,145.89,144.57
02-01-24,99.7,100.14,97.4,99.12,973365,186.17,95.13,123.91,62.18,0.83,2.06,69.27,131.6,99.12
07-04-19,166.71,169.43,165.38,167.24,809189,146.06,149.52,199.6,49.47,2.36,-1.23,161.06,118.43,167.24
01-09-19,69.04,70.8,68.97,69.88,443496,64.42,52.3,100.44,48.89,1.21,-3.34,58.67,65.53,69.88
08-05-21,87.31,88.78,84.29,86.1,492088,111.05,76.26,159.65,52.7,0.03,-2.9,133.95,51.37,86.1
29-12-19,77.81,81.99,73.22,77.93,685981,194.41,122.84,85.17,34.66,-1.2,3.35,85.28,147.26,77.93
28-05-22,98.19,102.66,97.72,98.5,885802,118.46,150.44,57.03,39.3,-1.9,3.45,161.81,61.18,98.5
26-12-19,123.2,123.24,119.5,121.38,803925,55.45,177.05,90.18,33.16,-2.4,-4.21,80.92,170.76,121.38
26-03-23,187.92,191.2,187.44,190.96,905317,197.31,123.77,154.05,58.75,-0.44,-4.21,192.26,127.32,190.96
12-08-22,60.22,64.1,56.66,60.03,488737,76.06,131.14,141.03,35.73,-1.35,4.29,79.69,176.01,60.03
11-06-22,125.82,126.08,122.2,125.42,681544,147.7,83.96,148.03,43.05,1.53,2.02,96.15,92.07,125.42
16-05-22,73.9,78.59,71.47,72.33,897661,170.93,65.67,170.31,69.06,-0.43,0.7,73.25,152.84,72.33
08-08-23,167.9,168.44,166.93,167.9,526293,198.49,184.19,130.85,51.88,-3.1,2.1,99.76,151.44,167.9
22-10-22,112.22,117.21,111.21,114.77,558203,168.79,139.36,163.77,37.34,0.53,4.08,100.85,152,114.77
20-09-22,177.4,182,173.06,174.86,113002,101.85,55.08,187.07,30.12,-3.78,-0.43,162.11,58.33,174.86
29-05-23,160.57,161.44,156.95,157.22,688466,151.72,90.88,151.91,51.37,-3.77,1.21,120.12,105.67,157.22
17-07-23,192.54,192.77,188.07,189.6,779929,82.84,114.61,91.85,39.18,-0.54,3.54,158.43,136.31,189.6
17-03-22,193.51,194.4,190.91,191.6,332635,94.98,84.33,177.15,64.26,-1.91,2.32,90.96,109.41,191.6
03-03-21,175.98,176.28,173.4,173.82,145269,180.35,159.02,102.66,32.34,-3.47,0.1,118.68,175.69,173.82
11-04-19,156.65,159.31,155.57,156.27,560365,103.21,150.29,183.09,63.23,0.81,0.56,177.81,69.95,156.27
31-07-20,171.37,174.82,169.43,171.74,201248,153.82,108.93,181.16,50.87,-1.87,-4.03,98.54,108.22,171.74
14-11-22,51.06,52.66,49.96,52.08,984848,70.78,87.81,145.33,48.05,0.49,4.54,73.38,131.38,52.08
06-10-23,111.64,116.11,110.67,114.84,121657,59.08,192.57,86.31,59.9,-2.84,4.73,104.81,128.6,114.84
24-02-19,188.2,192.01,183.93,186.85,508971,177.19,101.99,88.65,64.75,-3.91,-2.69,159.98,153.1,186.85
10-11-19,148.51,153.21,145.56,151.75,440452,114.82,175.18,65.63,60.82,4.89,-2.22,64.74,175.97,151.75
02-06-22,142.68,143.1,139.42,141.72,980807,134.61,56.1,117.31,45.58,-4.5,0.4,52.7,168.51,141.72
05-06-22,129.47,134.4,127.66,129.23,285145,188.02,195.11,61.43,40.54,1.22,0.3,64.15,163.94,129.23
02-07-19,116.22,120.17,114.22,114.38,834268,50.47,108.48,51.47,41.23,-1.42,-1.69,112.01,170.63,114.38
22-04-21,160.78,164.93,159.48,160.65,299687,118.45,113.83,123.92,60.18,4.66,-3.85,74.9,71.92,160.65
25-04-21,168.91,170.65,168.82,169.01,681701,90.15,121.56,101.96,45.22,0.11,3.99,58.31,61.6,169.01
29-03-22,113.97,116.1,112.57,114.4,231890,176.05,90.24,154.48,36.64,-2.46,4.3,151.83,60.31,114.4
20-03-22,87.83,88.28,86.11,86.34,964312,189.01,146.53,162.25,56.54,2.02,-2.49,174.13,110.22,86.34
10-07-19,172.26,172.48,170.88,170.99,526903,86.11,162.91,196.27,55.16,-0.84,2.1,70.23,107.59,170.99
01-06-19,66.07,68.34,62.54,64.18,157231,137.28,110.57,142.57,53.84,-4.36,-1.74,181.71,75.93,64.18
18-10-20,138,142.74,135.07,139.66,731033,155.03,82.3,85.81,67.99,-3.26,-2.97,167.68,195.64,139.66
08-09-22,90.34,91.94,89.81,90.15,346359,179.42,167.61,125.24,50.48,2.19,4.96,126.03,138.47,90.15
17-01-24,145.98,146.49,142.95,143.08,735552,101.08,104.45,62.67,53.76,-3.94,2.23,71.39,77.54,143.08
16-08-19,174.13,174.59,172.81,173.14,823218,170.25,164.91,151.24,57.29,-0.59,1.01,185.95,191.67,173.14
14-05-20,72.97,75.63,68.89,71.35,532644,157.23,92.37,199.32,37.97,-1.97,2.27,109.42,113.81,71.35
23-07-19,128.25,129.96,124.9,127.52,867237,172.71,151.95,142.9,32.06,3.25,1.42,188.11,160.84,127.52
27-10-20,129.13,134.05,128.62,129.97,518154,189.43,143.98,104.62,54.85,-0.75,3.09,84.71,126.39,129.97
08-02-22,198.43,199.6,197.38,199.39,900567,107.06,90.16,105.87,34.06,-1.4,1.94,99.4,153.03,199.39
01-02-22,163.43,166.79,160.39,163.27,597434,138.25,133.32,199.17,50.35,-1.47,-1.34,189.22,121.98,163.27
28-02-23,137.71,141.5,132.75,139.53,643097,181.37,152.41,61.34,33.26,1.99,2.19,170.25,186.28,139.53
15-02-21,56.04,58.73,51.08,53.66,680373,197.19,140.75,68.05,67.55,-0.38,2.92,85.81,86.97,53.66
16-12-21,189.37,189.9,188.77,189.81,396305,133.72,105.24,134.06,51.88,-0.01,0.56,84.29,174.58,189.81
25-01-22,177.09,179.16,173.25,175.18,303581,165.67,171.85,169.7,47.78,-2.83,1.33,60.73,182.76,175.18
06-10-20,107.55,107.55,107.07,107.1,249499,197.4,106.16,194.75,59.39,-1.57,4.04,198.74,159.36,107.1
05-01-21,61.04,64.99,58.01,63.18,825618,142.2,177.5,188.67,42.15,-1.27,3.22,85.2,188.14,63.18
14-12-22,112.66,113.18,112.12,112.2,291273,111.87,95.87,76.17,36.64,4.18,-3.49,186.49,132.47,112.2
16-11-20,138.25,138.92,133.78,136.28,691492,158.51,54.79,164.29,35.51,-2.46,4.39,108.24,73.13,136.28
28-05-22,131.12,134.17,126.3,126.92,194256,94.67,137.72,173.89,31.53,-0.53,4.94,99.48,95.54,126.92
17-11-19,180.8,180.87,179.72,180.32,891953,102.62,125.32,170.88,50.04,0.28,-3.22,94.54,148.81,180.32
18-04-20,105.01,108.31,103.14,107.25,553919,66.31,99.74,57.22,37.94,0.53,-4.42,123.08,154.2,107.25
05-11-20,123.56,127.62,120.83,123.55,482559,87.61,71.2,109.34,31.94,-0.91,0.5,163.81,102.11,123.55
06-08-21,113.1,115.48,110.16,113.01,948412,173.21,198.47,77.64,44.71,-0.37,-0.09,161.77,155.65,113.01
24-05-20,53.98,54.86,49.34,52.68,776861,65.55,105.42,56.75,44.4,4.51,-0.1,185.39,76.88,52.68
05-09-19,90.25,92.59,86.62,87.38,805225,122.46,93.07,194.76,68.77,-2.45,4.93,138.69,99.57,87.38
12-10-23,78.84,82.86,77.21,82.83,576987,143.84,162.65,67.08,31.4,1.73,4.49,157.56,100.97,82.83
12-09-20,87.34,91.53,87.13,88.91,199628,167.89,96.97,167.59,36.64,4.89,2.47,182.48,146.6,88.91
28-09-23,184.16,188.8,179.34,185.12,826691,183.21,80.37,78.77,64.59,2.12,1.53,119.92,66.08,185.12
17-01-22,189.08,192.11,186.65,188.49,479928,136.43,93.24,181.65,30.45,-3.84,1.57,54.47,118.49,188.49
11-03-23,120.02,120.29,118.44,120.22,178890,72.99,152.15,131.05,61.76,4.45,0.99,53.63,136.88,120.22
16-03-22,51.8,52.49,49.57,50.39,662422,108.14,170.56,75.14,45.2,-3.36,-3.88,128.63,72.43,50.39
28-02-22,87.14,88.03,82.78,87.73,995515,113.49,100.72,167.56,31.13,-0.89,-4.56,56.32,196.72,87.73
06-06-19,173.2,178.04,168.4,174.83,637297,101.04,143.99,158.12,69.42,-3.15,-3.77,110.56,86.18,174.83
10-11-20,59.31,60.77,55.7,60.44,219154,196.74,126.13,95.47,46.26,2.22,-0.37,138.1,85.62,60.44
02-11-22,158.24,162.11,155.86,160.51,990607,144.22,82.11,150.07,47.32,3.45,-2.87,93.74,60.06,160.51
10-12-20,141.59,145.8,141.03,143.27,342949,180.11,147.83,157.54,31.51,0.54,-4.03,134.42,106.67,143.27
18-03-23,55.35,60.25,54.65,59.12,155520,152.08,52.17,187.42,46.56,-1.86,3.69,140.45,166.96,59.12
06-05-21,69.64,69.79,69.33,69.49,958148,105.11,154.45,146.03,46.11,-0.68,-2.27,105.08,131.49,69.49
02-10-21,170.61,171.17,168.28,170.36,625082,165.65,108.21,174.04,35.64,4.75,0.27,91.7,179.45,170.36
06-10-23,134.43,137.87,130.2,133.75,932961,84.52,152.09,159.83,39.06,4.58,-3.76,56.57,180.47,133.75
07-02-19,166.79,168.39,162.15,165.1,864914,189.48,87.9,148.74,68.71,0.09,1.82,127.42,125.1,165.1
04-10-20,97.12,99.56,95.38,98.08,609159,98.82,131.42,187.09,37.77,4.65,-3.02,112.88,126.12,98.08
19-05-19,110.63,111.62,107.54,107.73,355044,131.29,89.07,125.4,66.87,-4.6,1.14,113.57,122.9,107.73
27-02-20,199.27,201.22,195.46,195.68,761862,136.05,118.72,74.53,66.15,-4.12,-1.92,148.85,196.52,195.68
27-02-20,158.94,161.84,158.28,160.51,701311,171.36,140.5,97.54,67.43,0.96,-1.77,74,55.68,160.51
10-11-20,76.86,81.31,76.28,78.83,809717,50.55,179.22,175.33,48.12,-1.62,-3.74,117.74,75.22,78.83
13-11-20,183.44,186.92,180.8,181.01,265552,165.14,130.19,62.62,31.41,2.13,-4.78,66.19,177.73,181.01
05-02-22,159.17,159.34,158.53,159.03,351689,178.22,56.8,73.72,40.78,-1.65,-0.33,175.49,164.53,159.03
15-09-23,195.75,200.27,193.72,195.99,160115,135.11,75.56,97.5,42.44,-3.74,-1.8,94.74,55.2,195.99
06-10-22,124.44,128.55,119.5,124.44,180530,73.88,124.9,105.36,49.74,-2.7,-2.54,165.8,81.69,124.44
14-10-21,112.94,116.25,110.08,113.27,979627,177.35,191.46,112.17,59.63,2.52,1.27,105.64,184.59,113.27
26-03-23,97.42,99.05,92.67,94.81,768829,76.17,86.32,189.9,35.7,1.99,-0.09,69.62,65.03,94.81
28-12-20,198.03,202.65,193.47,194.01,169334,57.05,130.06,100.33,52.52,-3.16,0.72,107.26,109.25,194.01
05-12-19,198.38,202.93,193.85,194.13,372568,67.38,110.7,60.43,43.24,-0.9,4.46,121.41,135.29,194.13
16-01-23,62.52,64.51,57.86,63.97,449489,86.85,109.01,63.39,44.83,-2.34,4.91,91.42,160.94,63.97
18-04-20,89.02,91.34,88.94,90.07,732027,153.09,115.16,98.32,50.99,3.69,0.02,102,90.36,90.07
13-01-20,88.76,89.15,83.86,86.01,117119,68.02,59.12,144.73,69,-3.57,-0.5,198.56,169.62,86.01
03-12-20,117.43,122.21,112.96,116.28,721724,174.37,99.39,177.22,63.78,-3.25,-2.76,192.1,180.02,116.28
24-01-20,73.14,77.22,69.75,72.65,220534,86.56,163.38,179.96,60.98,1.58,2.41,129.04,100.81,72.65
02-11-22,112.57,116.14,109,109.85,768676,90.57,76.98,199.98,65.84,1.84,0.16,52.91,151.99,109.85
10-01-21,177.85,181.63,173.11,178.52,169529,71.38,90.76,143.77,43.04,-2.77,3.83,57.66,83.96,178.52
24-07-21,65.82,69.73,64.7,67.76,539522,167.62,110.75,176.87,34.16,3.38,1.39,100.79,77.81,67.76
23-02-21,180.24,183.23,178.25,178.53,596881,160.5,158.4,56.2,60.44,1.03,0.05,164.76,198.99,178.53
02-08-20,101.43,102.69,98.5,100.85,691461,141.79,179.15,155.13,58.62,-1.24,1.76,190.42,110.74,100.85
20-10-22,132.51,134.44,129.96,133.3,926900,68.9,75.74,84.49,41.32,-1.6,2.5,160.88,91.07,133.3
11-04-23,62.49,65.09,59.52,62.26,232467,146.64,146.68,163.53,68.93,-0.08,-1.83,115.64,94.42,62.26
27-12-20,50.42,53.98,47.29,47.64,719365,66.18,86.73,165.89,48.45,2.1,0.1,140.07,113.84,47.64
21-09-19,161.21,164.18,157.9,163.33,165890,121.96,67.91,161.7,37.17,2.76,-4.84,117.73,170.78,163.33
01-12-23,129.96,132.44,125.19,126.33,449576,163.41,137.38,146.19,43.19,0.37,1.15,166.87,129.62,126.33
22-04-22,175.48,176.9,170.92,172.13,924366,58.65,146.95,130.63,39.62,-0.54,-3.7,189.69,139.34,172.13
22-10-19,99.04,101.28,94.88,97.8,420186,70.69,134.89,63.72,59.21,1.34,-4.08,68.9,111.76,97.8
18-10-21,101.08,104.55,96.51,101.22,117790,152.06,159.46,60.47,47.09,2.93,2.24,125.91,54.75,101.22
05-12-22,75.16,77.69,71.19,74.81,324672,52.63,139.05,168.64,54.46,-0.47,-2.7,178.57,108.09,74.81
15-08-22,161.72,166.24,157.55,165.12,235644,81.29,158.45,150.5,47.09,-0.18,3.5,119.62,189.78,165.12
03-06-19,180.06,180.41,178.92,179.71,466516,65.08,195.6,118.38,34.11,-4.11,-1.09,65.31,175.09,179.71
25-11-22,70.29,71.99,69.33,70.44,810382,54.62,89.38,114.67,48.87,4.34,-3.94,154.75,81.26,70.44
15-01-21,73.38,77.01,70.25,72.45,535338,181.83,197.77,184.26,57.43,-3.52,3.03,65.58,161.32,72.45
30-10-19,123.35,126.36,122.34,125.7,978064,155.84,181.74,154.75,37.79,-1.91,2.25,91.1,96.25,125.7
28-01-20,72.04,76.68,69.5,73.42,919915,147.72,101.1,147.02,40.13,3.7,2.27,97.63,187.19,73.42
10-11-19,158.53,162.84,155.37,158.91,958541,178.49,160.2,75.97,45.05,4.21,-2.09,137.39,87.39,158.91
15-12-21,163.17,164.12,160.99,161.75,986618,60.75,100.58,197.92,67.95,2.52,-2.76,95.85,193.87,161.75
20-03-21,185.94,189.63,183.93,188.49,584345,70.96,160.46,56.77,33.34,0.28,3.2,159.79,191.28,188.49
14-07-21,118.33,120.55,116.13,119.99,520823,117.48,144.61,146.25,66.18,-1.21,2.12,126.47,61.31,119.99
04-09-21,166.09,169.56,161.84,169.07,697330,187.33,111.06,56.94,41.57,2.42,0.24,79.77,181.6,169.07
26-03-20,75.76,78.77,73.03,73.6,391757,128,178.98,79.33,63.56,1.9,-0.33,53.77,154.6,73.6
08-01-21,183,185.97,180.62,183.95,339550,132.06,152.89,140.37,64.47,4.64,-0.47,146.98,187.45,183.95
19-12-20,165.19,166.96,161.75,164.37,125737,142.66,146.42,120.45,39.29,1.74,4.09,96.65,138.24,164.37
08-04-21,149.02,150.32,147.32,148.69,960284,190.18,103.68,131.53,64.85,-4.5,0.33,199.05,86.3,148.69
12-03-20,156.69,160.94,156.53,160.8,916252,70.18,106.87,78.45,48.23,2.77,-2.3,137.83,150.64,160.8
19-08-21,57.07,59.59,56.56,57.81,349114,64.1,72.86,65,31.63,3.39,0.58,65.31,186.24,57.81
15-11-19,101.72,104.4,99.2,103.51,297769,177.23,136.52,96.77,60.12,-2.27,-2.09,174.14,181.84,103.51
22-02-22,127.92,128.36,125.91,126.54,885683,59.15,58.67,122.75,52.9,-1.08,3.37,117.92,156.66,126.54
23-12-19,127.28,128.95,125.6,127.23,583141,172.72,102.2,177.81,64.24,3.11,0.35,158.29,147.9,127.23
16-06-19,153.89,156.97,152.44,152.6,268011,183.69,189.09,139.1,41.21,-2.14,-3.83,139.36,186.87,152.6
17-11-20,153.83,157.47,149.69,150.41,276583,102.62,113.34,75.76,62.97,-2.82,4.19,116.76,96.19,150.41
09-01-23,123.04,127.01,119.85,121.85,443967,162.85,85.55,57.79,63.13,2.46,3.05,65.67,167.34,121.85
21-04-22,163.81,166.08,160.82,162.71,621737,108.53,143.71,158.91,38.4,-4.56,-4.67,88.34,195.21,162.71
12-05-22,120.72,124.09,118.63,119.39,467494,82.07,97.14,118.55,47.67,-1.2,2.12,159.92,127.06,119.39
23-08-23,92.16,95.73,90.07,92.85,794202,157.89,94.95,175.21,40.83,-4.92,-1.68,105.95,182.87,92.85
28-06-22,184.39,189.01,181.86,186.52,725807,196.55,143.11,113.09,46.29,4.57,-4.74,127.2,91.67,186.52
15-12-23,157.01,160.66,153.22,154.33,725767,172.4,151.73,80.46,55.36,-4.91,-1.3,187.24,183.62,154.33
20-07-19,117.29,117.45,114.06,116.89,725907,143.04,117.39,181.68,62.12,-2.4,-0.5,93.3,71.45,116.89
15-04-23,99.94,104.08,98.19,100.25,188504,105.73,108.63,88.85,46.46,-2.15,-4.86,55.84,199.65,100.25
18-03-22,111.93,115.19,110.17,111.27,740125,136.02,93.97,164.89,52.75,-4.83,4.13,147.46,74.62,111.27
15-01-20,167.8,168.26,165.67,167.09,629020,54.68,66.73,164.07,47.64,4.8,-2.96,116.53,139.04,167.09
20-11-21,198.69,199.38,197.07,197.86,935133,116.66,82.24,196.58,34.66,-2.59,4,161.74,105.65,197.86
18-05-20,78.98,80.36,77.89,79.33,599254,113.93,177.96,103.72,55.8,-0.42,-3.14,89.63,135.52,79.33
09-05-20,153.17,155.04,150.55,153.44,388941,129.6,179.84,144.05,51.04,2.17,-4.94,199.43,196.54,153.44
03-02-19,84.37,89.03,80.26,86.32,806330,96.15,111.55,130.2,56.66,1.32,2.71,60.06,58.54,86.32
01-05-22,192.7,195.42,187.79,190.57,922127,69.54,85.73,131.23,64.08,1.98,3.53,95.39,93.52,190.57
27-06-20,130.39,131.83,128.11,131.17,357415,108.64,76.14,78.09,56.4,-3.43,0.99,107.01,146.02,131.17
08-09-23,51.93,53.6,49.39,50.55,317745,173.08,135.02,82.06,50.52,-1.31,0.38,192.45,105.57,50.55
10-12-21,114.75,115.66,110.08,111.66,152272,139.61,97.92,169.22,45.75,3.25,0.09,100.55,186.52,111.66
03-04-23,196.78,201.09,195.65,201.04,352198,114.36,111.73,134.98,51.03,1.98,-0.59,143.55,76.64,201.04
05-01-20,199.74,203.41,197.61,198.95,405149,58.66,124.42,198.64,66.07,3.82,-4.5,80.08,167.77,198.95
21-07-21,175.19,178.54,170.61,170.95,511191,191.09,98.32,162.67,53.78,3.89,1.44,109.28,181.08,170.95
27-01-21,127.36,131.44,122.68,124.72,686333,104.35,102.48,182.63,53.9,-1.97,-4.12,89.68,151.12,124.72
08-05-21,73.47,74.21,68.9,69.42,262909,144.52,160.56,128.84,45.61,-1.45,1.23,125.44,181.4,69.42
08-05-21,110.06,113.98,106.93,108.73,547251,109.88,175.33,137.69,67.71,-1.49,-2.82,54.84,161.79,108.73
25-07-23,63.56,65.05,62.15,63.3,667555,117.11,150.9,150.84,48.45,2.32,-4.47,194.98,55.05,63.3
16-12-20,155.11,158.64,151.83,155.13,240759,116.06,124.68,123.99,36.36,-1.59,3.95,58.58,179.17,155.13
17-01-22,179.37,183.51,176.66,177.87,337893,133.9,61.67,54.79,50.89,3.34,-0.27,103.41,107.17,177.87
27-09-19,133.8,136.65,128.95,133.41,736091,83.41,117.28,163.47,67.1,-4.26,-0.2,116.93,143,133.41
30-12-22,161.37,163.98,159.41,163.58,680618,181.68,154.36,89.97,67.32,-4.08,3.97,78.62,104.04,163.58
23-04-19,175.63,176.24,171.82,173.33,363749,75.41,132.24,62.84,59.46,-2.01,-1.57,58.04,63.59,173.33
14-02-19,167.74,168.79,165.55,167.94,508506,76.92,194.37,97.85,31.65,-0.09,4.72,183.45,108.9,167.94
19-04-19,139.52,144.24,137.59,142.88,136976,112.8,133.55,166.47,60.98,-0.57,3.81,101.14,166.31,142.88
21-10-22,185.69,187.27,181.76,183.8,575575,101.15,111.18,191.14,49.63,-3.3,-0.57,62.81,87.13,183.8
20-02-19,174.14,178.79,170.16,172.4,157798,109.64,149.32,84.44,34.26,3.76,-1.87,55.46,171.27,172.4
01-07-19,135.04,136.27,133.21,135.22,687264,111.92,179.93,80.84,40.3,2.51,-2.69,190.33,184.15,135.22
07-09-23,79.02,83.02,75.48,76.72,641709,140.51,151.43,195.84,41.53,0.61,3.29,164.21,129.67,76.72
15-01-21,180.39,183.54,179.7,180.01,235231,161.13,72.86,79.66,46.13,2.14,1.87,159.41,131.92,180.01
27-08-21,160.62,163.38,157.72,158.39,639623,178.04,78.16,155.5,66.43,1.6,3.43,94.27,174.32,158.39
01-07-20,56.67,58.16,56.59,57.32,274779,152.12,66.99,89.72,53.3,2.95,3.71,72.16,107.69,57.32
08-08-22,54.03,58.38,51.79,55.26,285539,174.48,61.62,97.56,53.47,0.82,2.18,78.15,94.91,55.26
06-03-19,126.21,128.21,124.02,125.35,211384,105.98,64.49,100.75,37.08,1.37,-2.86,90.45,113.84,125.35
25-01-21,192.29,196.71,191.41,191.95,429974,181.41,166.52,134.95,60.89,0.1,2.42,135.03,101.4,191.95
26-12-21,195.34,196.54,193.4,195.46,734282,175.83,170.51,174.13,30.74,-3.05,1.95,59.14,91.06,195.46
27-10-19,170.19,171.75,166.04,170.51,395498,159.3,147.94,189.78,44.37,2.42,1.56,68.89,142.26,170.51
05-08-22,177.29,180.18,176.02,178.59,568204,136.34,50.63,189.96,60.82,-4.49,0.07,167.86,139.01,178.59
01-03-23,62.16,64.19,61.65,64.11,180450,181.79,74.83,113.28,46.42,3.06,-1.73,103.92,173.52,64.11
12-10-23,167.04,170.79,162.46,167.83,713853,90.02,168.06,146.04,30.3,3.99,-0.42,88.89,72.18,167.83
24-11-23,121.01,125.56,118.56,119.08,161552,94.21,69.55,160.02,50.32,-4.31,-0.61,176.52,193.66,119.08
17-05-20,64.6,65.61,64.58,64.8,919958,117.74,145.12,68.61,60.38,4.49,4.12,149.35,54.29,64.8
11-01-21,93.75,94.79,93.3,94.21,701021,161.39,123.51,56.92,48.24,-0.63,-0.42,77.44,92.09,94.21
07-02-20,177.49,180.88,175.31,177.54,928124,58.15,50.39,86.83,31.94,-1.47,-0.26,126.56,109.46,177.54
10-02-19,79.94,84.62,75.16,75.56,553237,161.4,60.92,127.2,51.21,2.13,-2.66,191.4,57.84,75.56
10-07-22,188.96,190.65,187.7,189.44,592297,181.06,178.23,146.33,57.26,-4.18,-2.2,116.36,133.67,189.44
06-03-19,51.73,51.73,49.33,49.94,312453,115.43,103.1,112.93,65.77,-0.63,-2.25,193.53,112.93,49.94
03-03-21,60.86,61.53,60.01,60.24,624630,192.66,124.69,99.95,39,4.65,-2.8,91.39,173.18,60.24
10-01-23,176.14,178.99,173.15,178.8,939098,103.77,186.06,74.99,59.18,-0.43,2.65,134.57,78.47,178.8
17-09-23,182.55,183.18,179.58,179.73,886527,57.31,136.55,197.85,57.23,-1.15,-4.45,159.4,54.72,179.73
05-09-22,104.1,109.09,101.09,108.2,437916,171.03,116.6,198.28,58.14,-4.3,-0.97,69.25,171.72,108.2
11-12-19,158.62,161.26,154.47,156,652260,88.76,187.7,92.85,42.15,4.47,0.18,137.34,197.43,156
14-04-22,67.18,71.14,64.84,65.39,213258,99.56,89.48,66.38,40.82,-3.89,-3.92,120.55,85.1,65.39
03-08-23,73.74,78.11,69.77,74.24,939878,141.65,120.16,162.05,33.33,4.98,2.8,91.25,117.34,74.24
30-12-23,195.29,199.47,194.84,196.38,686072,168.02,78.74,50.33,53.78,-0.16,-0.34,102.7,193.29,196.38
05-07-19,76.5,78.81,73.81,74.66,625406,112.43,185.03,144.08,51.2,-1.76,2.82,85.25,104.03,74.66
04-10-20,88.17,91.87,84.26,86.58,459970,176.45,171.63,166,44.4,-2.95,0.19,58.44,51.26,86.58
31-05-20,112.97,116.9,110.36,110.53,998453,85.84,113.81,175.26,69.4,1.1,-2.69,97.7,168.39,110.53
24-11-23,122.1,123.44,120.62,121.21,856529,161.1,192.47,142.29,58.6,-0.5,2.44,153.74,129.11,121.21
21-12-22,194.69,195.81,192.86,192.94,769518,144.09,99.6,147.5,63.95,4.27,4.8,113.03,154,192.94
07-11-23,140.05,143.28,136.7,140.46,396166,70.75,129.68,164.67,50.08,1.9,-2.08,102.02,50.18,140.46
06-10-22,108.51,111.11,105.41,107.54,367715,106.92,111.86,87.58,69.38,1.24,4.69,122.12,193.01,107.54
24-12-23,150.14,153.34,147.36,152.69,572691,74.77,68.28,102.91,69.65,-2.55,1.61,69.9,197.18,152.69
19-04-23,134.94,138.18,133.91,137.99,798311,163.36,88.3,113.44,53.97,0.38,-3.59,139.15,76.66,137.99
08-05-22,194.81,197.57,194.13,196.44,662162,191.08,146.22,174.58,33.04,2.21,-3.79,133.69,70.02,196.44
19-03-23,101.54,102.75,101.04,101.14,459124,58.58,55.98,163.29,67.32,3.37,-3.32,66.89,84.51,101.14
10-11-23,188.31,192.93,186.86,191.49,812476,59.56,101.64,147.6,47.23,1.42,-4.5,50.53,70.13,191.49
03-08-19,150.1,154.29,146.9,147.64,903530,107.63,99.4,111.9,60.02,0.65,-3.49,167.18,84.5,147.64
23-05-20,87.69,88.77,85.88,88.07,869652,164.6,117.05,162.63,59.29,4.43,-0.13,52.26,155.55,88.07
12-02-23,138.92,140.06,134.07,134.44,952826,171.06,153.5,125.96,50.84,-2.22,3.98,149.95,64.19,134.44
24-06-20,193.3,196.6,189.4,195.93,600046,107.72,117.5,126.65,61.31,-1.99,-1.16,87.14,82.2,195.93
05-06-22,181.86,183.36,180.98,182.8,163423,56.54,157.69,178.6,41.54,2.4,3.77,95.77,100.88,182.8
13-05-21,183.44,185.03,179.78,181.16,550429,124.63,151.55,194.01,46.55,3.62,-1.86,88.1,67.63,181.16
